ride_id,bike_id,user_type,start_station,end_station,start_time,end_time,duration_minutes,distance_km,status
RIDE-47927,BIkE-968,admin,Tech_District,West_End,2025/10/14 15:35,2025/10/14 15:39,7.0,1.0km,Unvalidated
RIDE-43587,Bike-4757,admin,CENTRAL_STATION,NORTH_MARKET,10-09-2025 15:35,10-09-2025 15:10,-16.0,-3.53km,Unvalidated
RIDE-96153,bike-2231,maybe,DOWNTOWN_PLAZA,TECH_DISTRICT,2026/16/05 15:35,2026/16/05 16:08,24.5,2.48 ,Unvalidated
RIDE-8708,,robot,West_End,,2025-11-07 15:35,2025-11-07 15:44,,-5.59 ,Unvalidated
RIDE-82151,BiKe-3673,member,S,9@=E]^I<,2025/11/08 15:35,2025/11/08 15:27,11.7,11.19km,Unvalidated
RIDE-77704,BIkE-4446,robot,RIVER_PARK,TECH_DISTRICT,2026/19/03 15:35,2026/19/03 14:24,-61.7,-17.16 ,Unvalidated
RIDE-43103,bIKE-3427,tourist,Tech_District,City_Hall,2025/07/14 15:35,2025/07/14 14:54,33.8,15.58km,Unvalidated
RIDE-19500,,robot,Tech_District,North_Market,10/11/2025 15:35,10/11/2025 15:38,,2.44km,Unvalidated
RIDE-86315,Bike-1116,member,Central_Station,South_Gardens,2025/07/14 15:35,2025/07/14 15:09,-33.8,-7.66 ,Unvalidated
RIDE-95835,Bike-493,tourist,Tech_District,Central_Station,2025-08-06 15:35,2025-08-06 14:23,62.0,15.06km,Unvalidated
RIDE-52145,BIkE-4102,tourist,,University,2026/18/03 15:35,2026/18/03 16:11,,10.48 ,Unvalidated
RIDE-17658,BIKE-1876,admin,Central_Station,Tech_District,06-06-2025 15:35,06-06-2025 16:03,-34.3,-13.15km,Unvalidated
RIDE-480,BIkE-4261,member,B,I_=PZ{[KWDIM,2026-04-24 15:35,2026-04-24 15:12,20.6,12.03 ,Unvalidated
RIDE-95000,bIKE-2617,vip,North_Market,University,2025-06-07 15:35,2025-06-07 17:24,-101.6,-17.05 ,Unvalidated
RIDE-69266,,maybe,Central_Station,University,2026/05/24 15:35,2026/05/24 18:36,177.4,17.93km,Unvalidated
RIDE-1474,bike-1083,vip,U0`?w[_y6,<E,27-09-2025 15:35,27-09-2025 16:40,-68.5,-14.61km,Unvalidated
RIDE-16099,bike-3510,robot,South_Gardens,South_Gardens,25-07-2025 15:35,25-07-2025 13:35,-111.5,-13.22 ,Unvalidated
RIDE-77725,BIKE-2478,casual,Downtown_Plaza,Tech_District,16-12-2025 15:35,16-12-2025 16:08,35.2,7.73km,Unvalidated
RID E-11906,B iK e-3011,vi p,No r t h_Market,Dow ntown_Pl aza,2025/0 6/11 15:35,2 025 /06  /11 16:47,80.3,19.42  km,Unvalidated
RIDE-92705,BiKe-1171,caSual,Central_Station,South_Gardens,03/06/2026 15:35,03/06/2026 15:23,-21.5,-18.4km,Unvalidated
RIDE-11413,bIKE-4236,vip,River_Park,East_Terminal,2026-01-24 15:35,2026-01-24 14:41,48.7,9.55 ,Unvalidated
RIDE-91808,BIkE-4520,maybe,River_Park,University,19-10-2025 15:35,19-10-2025 15:56,28.3,6.89km,Unvalidated
RIDE-91709,,ROBOt,North_Market,Downtown_Plaza,26-12-2025 15:35,26-12-2025 14:31,65.1,7.69km,Unvalidated
RIDE-22605,Bike-2489,tourist,a80iw`CU,LIFg5GEOo,2026/26/05 15:35,2026/26/05 15:46,-11.0,-1.21 ,Unvalidated
RIDE-46880,Bike-Y9,admin,City_Hall,West_End,24-05-2026 15:35,24-05-2026 15:31,-13.1,-6.4km,Unvalidated
RIDE-44433,BIkE-1,CasUal,South_Gardens,City_Hall,2025-08-22 15:35,2025-08-22 16:19,,17.44 ,Unvalidated
RIDE-12821,BIkE-915,admin,,`sh}r>1,02/02/2026 15:35,02/02/2026 14:25,74.1,18.29 ,Unvalidated
RIDE-47452,BiKe-W7,ToUrist,East_Terminal,North_Market,2025/23/06 15:35,2025/23/06 13:14,144.3,17.44 ,Unvalidated
RIDE-32377,bike-140,member,East_Terminal,University,24-04-2026 15:35,24-04-2026 16:02,32.9,6.39 ,Unvalidated
RIDE-34598,,member,West_End,,2025-06-09 15:35,2025-06-09 16:03,,-18.6km,Unvalidated
RIDE-85430,BiKe-4516,admin,Downtown_Plaza,River_Park,2026/18/03 15:35,2026/18/03 14:06,89.5,15.05 ,Unvalidated
RIDE-87062,BiKe-4111,casual,River_Park,North_Market,2026-05-25 15:35,2026-05-25 16:06,-23.0,-8.47km,Unvalidated
RIDE-84008,bike-1202,vip,North_Market,Central_Station,2026/01/21 15:35,2026/01/21 16:54,-84.7,-18.83km,Unvalidated
RIDE-58469,Bike-1447,admin,emADFb,,01/08/2025 15:35,01/08/2025 15:57,-25.6,-4.23km,Unvalidated
RIDE-77864,BIkE-M1,casual,Central_Station,South_Gardens,2026-05-30 15:35,2026-05-30 17:36,-112.8,-17.44 ,Unvalidated
RIDE-32032,BiKe-42,vip,South_Gardens,Downtown_Plaza,2025/26/07 15:35,2025/26/07 17:12,95.2,9.85 ,Unvalidated
RIDE-25532,BIKE-1641,member,East_Terminal,Downtown_Plaza,15/10/2025 15:35,15/10/2025 13:39,113.3,13.6 ,Unvalidated
RIDE-99049,BIKE-2595,casual,City_Hall,West_End,2026/05/25 15:35,2026/05/25 16:42,62.1,9.98 ,Unvalidated
RIDE-34396,BIkE -2415,robot,River_Park,Central_Stat ion,202 6/03/05 15:35,2026/03 /05 15:31,1.1,0.17 ,Unvalidated
RIDE-46980,bike-4230,robot,CITY_HALL,TECH_DISTRICT,2025-11-08 15:35,2025-11-08 14:31,-55.1,-11.32 ,Unvalidated
RIDE-7987,bIKE-3336,tourist,Central_Station,Downtown_Plaza,2026-03-27 15:35,2026-03-27 16:14,-39.2,-8.95 ,Unvalidated
RIDE-32422,BIKE-4867,admin,.@K7,1^DHW/,13/03/2026 15:35,13/03/2026 14:50,-42.5,-6.18 ,Unvalidated
RIDE-39376,BIkE-4004,casual,University,Downtown_Plaza,2025/10/09 15:35,2025/10/09 15:43,12.2,4.17km,Unvalidated
RIDE-34190,BIkE-3482,casual,TECH_DISTRICT,TECH_DISTRICT,2025-06-27 15:35,2025-06-27 16:23,-50.1,-14.52km,Unvalidated
RIDE-84342,bike-488,member,Central_Station,University,2025/09/02 15:35,2025/09/02 17:45,133.1,17.25 ,Unvalidated
RIDE-19229,bIKE-4207,admin,WEST_END,DOWNTOWN_PLAZA,2025/11/11 15:35,2025/11/11 15:15,,6.5 ,Unvalidated
RIDE-43873,bike-3996,rOBot,River_Park,North_Market,2025/18/09 15:35,2025/18/09 17:06,,-13.81km,Unvalidated
RIDE-66838,BiKe-2957,vip,Tech_District,,2025-07-13 15:35,2025-07-13 15:40,-7.6,-2.51km,Unvalidated
RIDE-7504,Bike-4721,robot,South_Gardens,,12-04-2026 15:35,12-04-2026 17:04,-79.7,-10.34km,Unvalidated
RIDE-24601,Bike-985,admin,Downtown_Plaza,East_Terminal,24-06-2025 15:35,24-06-2025 15:27,0.8,0.65km,Unvalidated
RIDE-52250,Bike-4112,casual,SOUTH_GARDENS,,26-12-2025 15:35,26-12-2025 17:08,,8.66 ,Unvalidated
RIDE-9403 2,BiKe-405,memb er, Univers ity,,07-  09-2025 15:35,07-09-2025 15:52,26.8,5.42 ,Unvalidated
RIDE-69021,BIkE-3516,robOt,South_Gardens,Tech_District,2025/14/06 15:35,2025/14/06 15:55,18.4,7.16km,Unvalidated
RIDE-44598,Bike-4750,casual,River_Park,Downtown_Plaza,2025/12/07 15:35,2025/12/07 14:08,85.4,11.76km,Unvalidated
R IDE-4  3595,B Ik E-2505,robot, University,East_Terminal,2025-12-2 5 15:35,2025-12-25  1 5:12,-14.1,-2.62 ,Unvalidated
RIDE-73306,BIKE-Y5,member,v,2,25-03-2026 15:35,25-03-2026 15:16,19.2,11.16km,Unvalidated
RIDE-90298,BIkE-3742,member,,South_Gardens,31-03-2026 15:35,31-03-2026 18:19,-161.9,-17.79km,Unvalidated
RIDE-38161,BiKe-2387,vip,Downtown_Plaza,City_Hall,2025-10-30 15:35,2025-10-30 16:08,23.7,3.2km,Unvalidated
RIDE-14999,BIkE-3698,MAYbe,River_Park,East_Terminal,2026-01-22 15:35,2026-01-22 16:59,,17.2km,Unvalidated
RIDE-59005,,admin,River_Park,City_Hall,07-01-2026 15:35,07-01-2026 13:10,153.7,15.63km,Unvalidated
RIDE-35952,BIkE-3073,maybe,Downtown_Plaza,City_Hall,2026-02-27 15:35,2026-02-27 16:07,30.9,19.85km,Unvalidated
RIDE-3148,,member,City_Hall,North_Market,2026/05/13 15:35,2026/05/13 17:21,-96.5,-11.53 ,Unvalidated
RIDE-92611,bike-2956,robot,West_End,Tech_District,11/05/2026 15:35,11/05/2026 16:27,48.6,14.6km,Unvalidated
RIDE-24252,BIkE-1675,maybe,East_Terminal,North_Market,30/03/2026 15:35,30/03/2026 18:30,,-19.12km,Unvalidated
RIDE-13096,bike-4377,admin,CITY_HALL,NORTH_MARKET,2026-03-08 15:35,2026-03-08 14:46,-58.8,-7.43km,Unvalidated
RIDE-82209,,member,,River_Park,2026-01-11 15:35,2026-01-11 15:35,-6.4,-4.63km,Unvalidated
RIDE-36774,BIkE-130,member,,TECH_DISTRICT,2026-05-24 15:35,2026-05-24 15:18,21.5,4.56km,Unvalidated
RIDE-94792,BiKe-3092,casual,East_Terminal,Tech_District,24/10/2025 15:35,24/10/2025 16:54,86.0,15.14 ,Unvalidated
RIDE-43392,Bike-3271,casual,j25<ToMRoj6odsi,_3So,19/01/2026 15:35,19/01/2026 14:32,,-16.39km,Unvalidated
RIDE-54139,Bike-643,maybe,cF,f7B{YVY,2025/13/08 15:35,2025/13/08 16:46,72.2,13.26km,Unvalidated
RIDE-66612,Bike-2619,tOURIST,City_Hall,River_Park,2026/03/07 15:35,2026/03/07 15:07,,10.83km,Unvalidated
RIDE-94347,BIkE-S9,mayBe,,Tech_District,26-05-2026 15:35,26-05-2026 15:31,4.2,0.82km,Unvalidated
R IDE- 6197,BIkE -1 370, adm in,City_Hall,Do wntow n_P laza,2025  -08 -12 15:35,2 025  -08-12 1 5:43,,-0.52km,Unvalidated
RIDE-48688,Bike-G5,tourist,ffn^,S3PGZVk,2026/05/03 15:35,2026/05/03 16:08,39.4,6.3km,Unvalidated
RIDE-57866,bIKE-3537,tourist,East_Terminal,East_Terminal,07/01/2026 15:35,07/01/2026 14:14,90.2,19.04km,Unvalidated
RIDE-16299,BIKE-1973,tourist,Tech_District,West_End,2025/26/11 15:35,2025/26/11 15:41,-10.2,-5.09km,Unvalidated
RIDE-60467,Bike-2391,member,Tech_District,River_Park,2026-05-20 15:35,2026-05-20 14:43,,-6.36 ,Unvalidated
RIDE-7380,BIKE-319,maybe,eoAci,XpK1vC,09/07/2025 15:35,09/07/2025 16:23,-52.5,-9.49km,Unvalidated
RIDE-57895,BIKE-4428,member,,University,24-01-2026 15:35,24-01-2026 14:59,,-9.13km,Unvalidated
RIDE-12118,BIKE-324,casual,,West_End,03-01-2026 15:35,03-01-2026 15:51,15.2,5.06 ,Unvalidated
RIDE-93645,,casual,City_Hall,,20-11-2025 15:35,20-11-2025 16:25,-40.3,-5.38km,Unvalidated
RIDE-15948,Bike-4835,tourist,East_Terminal,University,2026/05/01 15:35,2026/05/01 15:26,-6.6,-0.88km,Unvalidated
RIDE-28423,BIkE-3021,admin,R\^4-[RNM,?|XZPYlb_,2025/10/10 15:35,2025/10/10 15:25,,1.47km,Unvalidated
RIDE-42497,bike-1275,vip,Tech_District,Central_Station,2025-06-25 15:35,2025-06-25 15:25,-2.8,-0.68km,Unvalidated
RIDE-98496,bike-4200,robot,Tech_District,Tech_District,2025-08-07 15:35,2025-08-07 15:04,25.2,5.27km,Unvalidated
RIDE-37433,BIkE-1085,maybe,City_Hall,River_Park,30-10-2025 15:35,30-10-2025 16:51,86.2,14.28km,Unvalidated
RIDE-98542,Bike-431,admin,Tech_District,University,24/09/2025 15:35,24/09/2025 16:12,40.3,15.77 ,Unvalidated
RIDE-90707,BIk E-1 683,tou ri st, River _Park,N orth _Market,  03-03-2026 15:35,03-03-2026 15:10,15.1, 3.53 ,Unvalidated
RIDE-27829,BIkE-856,member,Tech_District,University,2026/28/02 15:35,2026/28/02 14:33,-69.3,-8.29 ,Unvalidated
RIDE-82870,bIKE-3038,vip,WEST_END,RIVER_PARK,04/09/2025 15:35,04/09/2025 15:26,-13.2,-5.75 ,Unvalidated
RIDE-92429,bike-1300,adMIn,,River_Park,2026/15/05 15:35,2026/15/05 15:33,-2.1,-0.49km,Unvalidated
RIDE-77481,BIkE-2882,tourist,Central_Station,South_Gardens,2025/09/05 15:35,2025/09/05 16:03,18.5,4.11km,Unvalidated
RIDE-63885,,admin,5nVX,}t^Lld}8nW-,30/04/2026 15:35,30/04/2026 15:20,11.2,2.0 ,Unvalidated
RIDE-88594,BIKE-1139,maybe,,RIVER_PARK,2025/07/15 15:35,2025/07/15 17:53,-132.5,-14.69km,Unvalidated
RIDE-66507,BIkE-1293,admin,J2}{2V\QA\1ERY,IZ6RBZ,28-04-2026 15:35,28-04-2026 16:12,29.7,8.78 ,Unvalidated
RIDE-99501,BIKE-3616,admin,University,East_Terminal,09-07-2025 15:35,09-07-2025 15:11,18.6,8.35 ,Unvalidated
RIDE-65844,BIkE-2348,member,University,South_Gardens,15-11-2025 15:35,15-11-2025 17:28,118.0,14.5 ,Unvalidated
RIDE-46708,BiKe-66,robot,River_Park,North_Market,13/02/2026 15:35,13/02/2026 14:04,-98.4,-11.68 ,Unvalidated
RIDE-44117,BIKE-2100,tourist,,_E2\VlxzJG,2025/11/19 15:35,2025/11/19 15:46,,-7.1 ,Unvalidated
RIDE-16591,BIkE-3745,tourist,East_Terminal,West_End,05-05-2026 15:35,05-05-2026 15:22,-3.8,-1.61km,Unvalidated
RIDE-38148,BIKE-2759,tourist,,,09/04/2026 15:35,09/04/2026 15:30,-1.3,-0.95 ,Unvalidated
RIDE-23705,BIkE-1354,vip,_E]e=H|ST],,21/04/2026 15:35,21/04/2026 15:10,,16.68km,Unvalidated
RIDE-2112,BIkE-2407,robot,South_Gardens,West_End,2026/22/04 15:35,2026/22/04 16:22,53.5,6.64km,Unvalidated
RIDE-85786,Bike-K5,member,University,,2025-08-25 15:35,2025-08-25 16:02,21.6,6.72 ,Unvalidated
RIDE-83585,bike-4022,casual,West_End,East_Terminal,2025-11-14 15:35,2025-11-14 16:10,,-12.43 ,Unvalidated
RIDE-58832,BiKe-3886,admin,West_End,Tech_District,2026/09/04 15:35,2026/09/04 13:19,-130.5,-16.65 ,Unvalidated
RIDE-70907,BIkE-B1,tourist,University,Tech_District,2025/16/11 15:35,2025/16/11 14:46,-44.1,-17.67 ,Unvalidated
RIDE-97837,BIKE-3146,maybe,Downtown_Plaza,City_Hall,10/05/2026 15:35,10/05/2026 15:15,-28.6,-6.2 ,Unvalidated
RIDE-94958,bIKE-3330,robot,River_Park,Tech_District,2025/08/11 15:35,2025/08/11 18:24,168.1,17.03 ,Unvalidated
RIDE-88489,BiKe-2717,tourist,,Downtown_Plaza,2025/08/17 15:35,2025/08/17 16:41,-75.2,-9.54 ,Unvalidated
RIDE-59801,BIKE-1184,tourist,University,West_End,2025/06/12 15:35,2025/06/12 13:59,-99.4,-18.94 ,Unvalidated
RIDE-62697,,member,Tech_District,Downtown_Plaza,21/03/2026 15:35,21/03/2026 16:23,39.4,4.53 ,Unvalidated
RIDE-41603,bike-4824,robot,East_Terminal,North_Market,2025/11/12 15:35,2025/11/12 15:46,16.1,10.49 ,Unvalidated
RIDE-71148,BIKE-2566,member,University,University,08/07/2025 15:35,08/07/2025 16:03,-22.4,-18.95 ,Unvalidated
RIDE-18744,BiKe-853,maybe,Tech_District,North_Market,25-08-2025 15:35,25-08-2025 16:03,31.2,8.14 ,Unvalidated
RIDE-61624,BiKe-1885,casual,River_Park,South_Gardens,2025/15/11 15:35,2025/15/11 15:19,8.3,3.07km,Unvalidated
RIDE-6550,,casual,,East_Terminal,23/11/2025 15:35,23/11/2025 15:08,26.3,17.9 ,Unvalidated
RIDE-89625,bike-301,tourist,Central_Station,Central_Station,07-09-2025 15:35,07-09-2025 14:16,-87.0,-15.19km,Unvalidated
RIDE-50116,BIkE-1450,member,North_Market,Central_Station,24/01/2026 15:35,24/01/2026 12:27,183.4,19.9 ,Unvalidated
RIDE-3168,BIKE-3701,vip,North_Market,City_Hall,2025/10/26 15:35,2025/10/26 14:57,34.2,9.04km,Unvalidated
RIDE-91826,BIKE-3226,Robot,North_Market,Central_Station,2025-08-22 15:35,2025-08-22 16:19,-50.4,-7.85km,Unvalidated
RIDE-72701,BIKE-4321,robot,South_Gardens,Downtown_Plaza,2025/21/10 15:35,2025/21/10 16:53,-70.9,-9.93 ,Unvalidated
RIDE-91958,bike-3762,maybe,Central_Station,West_End,11-04-2026 15:35,11-04-2026 15:12,-18.7,-5.56 ,Unvalidated
RIDE-78639,Bike-885,admin,Central_Station,University,29/11/2025 15:35,29/11/2025 15:31,0.3,0.23 ,Unvalidated
RIDE-41401,BIkE-868,casual,Tech_District,River_Park,2025/20/10 15:35,2025/20/10 16:00,-23.3,-2.53 ,Unvalidated
RIDE-57562,,member,3<,Cuep`=0`>`X[,2025-10-01 15:35,2025-10-01 16:59,-86.8,-9.08km,Unvalidated
RIDE-37304,Bike-1828,tourist,City_Hall,North_Market,2026/25/05 15:35,2026/25/05 15:11,33.0,5.11km,Unvalidated
RIDE-70628,bIKE-2242,robot,Central_Station,East_Terminal,2026-01-25 15:35,2026-01-25 14:42,48.1,16.5 ,Unvalidated
RIDE-71206,BIkE-1763,admin,West_End,River_Park,2025-07-06 15:35,2025-07-06 14:39,-48.9,-5.91 ,Unvalidated
RI DE-29310, BIkE -L9,admin,Tech _Di strict,Tech_District,0 1/06/2026 15:35,01/06/202 6 15:20,,- 18.76 ,Unvalidated
RIDE-21446,bike-2898,vip,West_End,Tech_District,20-08-2025 15:35,20-08-2025 15:44,-13.4,-9.4km,Unvalidated
RIDE-94707,,member,Tech_District,North_Market,2025-10-05 15:35,2025-10-05 14:42,55.7,6.93km,Unvalidated
RIDE-52908,Bike-2666,tourist,North_Market,West_End,2025/07/15 15:35,2025/07/15 15:23,-5.2,-2.02km,Unvalidated
RIDE-72763,B iKe-2430,membe r, SOUTH_GARDENS,UNIVERSITY,2026-02-1 8 15:35,2026-02- 18 14:28,5 9.5,15.28km,Unvalidated
RIDE-84587,bIKE-382,casual,Tech_District,,31/01/2026 15:35,31/01/2026 14:48,-45.6,-12.25km,Unvalidated
RIDE-12362,Bike-4413,admin,,Downtown_Plaza,30-08-2025 15:35,30-08-2025 17:39,131.2,16.09km,Unvalidated
RIDE-1878,BIKE-2286,robot,North_Market,River_Park,2026/03/14 15:35,2026/03/14 15:52,,-8.57 ,Unvalidated
RIDE-19504,BIkE-4543,admin,East_Terminal,,21/09/2025 15:35,21/09/2025 14:21,76.4,8.31 ,Unvalidated
RIDE-36319,bike-1389,vip,,West_End,2025/09/08 15:35,2025/09/08 15:58,-14.6,-4.45km,Unvalidated
RIDE-69051,BiKe-1102,rOBot,,nsNI,08/08/2025 15:35,08/08/2025 14:53,-35.6,-7.84km,Unvalidated
RIDE-71252,bIKE-3405,maybe,River_Park,South_Gardens,2025-06-12 15:35,2025-06-12 15:34,0.8,0.14 ,Unvalidated
RIDE-6738,bike-1819,robot,Central_Station,,2 026/03/09 15:35,2026/03/09  14:25,-76.6,-11.51 ,Unvalidated
RIDE-50024,BIKE-1242,casual,South_Gardens,Tech_District,2025/06/11 15:35,2025/06/11 15:01,26.1,4.94 ,Unvalidated
RIDE-59993,BIkE-X5,robot,Downtown_Plaza,Tech_District,2025-07-17 15:35,2025-07-17 13:16,-135.7,-17.81 ,Unvalidated
RIDE-80851,BIkE-3373,maybe,North_Market,East_Terminal,2026/05/26 15:35,2026/05/26 15:40,-10.8,-1.44 ,Unvalidated
RIDE-63247,BIkE-2514,robot,South_Gardens,North_Market,2026/02/05 15:35,2026/02/05 15:59,,-7.13 ,Unvalidated
RIDE-52642,Bike-1512,casual,,North_Market,2025/10/09 15:35,2025/10/09 18:04,148.6,18.86km,Unvalidated
RIDE-35216,bike-1033,maybe,East_Terminal,University,23/09/2025 15:35,23/09/2025 16:59,89.0,16.2 ,Unvalidated
RIDE-62236,Bike-4654,maybe,West_End,Central_Station,11-05-2026 15:35,11-05-2026 16:05,26.8,3.69km,Unvalidated
RI DE-51792,Bi Ke-283,vip,Ri ver_Park,Down town  _P laza,23-12-2 025 15:35,23-12 -2025  14:55, -45.0,-11.3 ,Unvalidated
RIDE-89419,bIKE-4588,tourist,River_Park,North_Market,2026/10/03 15:35,2026/10/03 17:38,113.5,18.25 ,Unvalidated
RIDE-60478,bIKE-4662,casual,Tech_District,North_Market,23/02/2026 15:35,23/02/2026 13:55,90.0,16.27 ,Unvalidated
RIDE-92779,,maybe,j/Sq{G,f@mQhfV_bb,14/02/2026 15:35,14/02/2026 14:48,47.2,8.54 ,Unvalidated
RIDE-63320,bike-3934,member,University,Central_Station,10/03/2026 15:35,10/03/2026 16:23,-47.3,-9.5 ,Unvalidated
RIDE-54604,BIkE-4974,maybe,,CITY_HALL,14-10-2025 15:35,14-10-2025 14:36,-59.3,-6.29km,Unvalidated
RIDE-12628,bike-3381,admin,City_Hall,,2025/27/11 15:35,2025/27/11 15:19,-8.5,-1.26 ,Unvalidated
RIDE-30388,BiKe-1274,tourist,Tech_District,Central_Station,2026/23/05 15:35,2026/23/05 16:17,-47.0,-16.18km,Unvalidated
RIDE-65532,Bi  Ke-  2419,maybe, River_Park,West_En d,2 025/10/1 0 15:35,2025/ 10/10  14:24,63.3,10. 11 ,Unvalidated
 RI DE-31853, bIK E-501,admin,Tech_District, River_Park,23-04- 2026 15:35,23-04-2 026 15:40,,-0. 88km,Unvalidated
RIDE-32634,bIKE-4276,TouRISt,Tech_District,North_Market,2025-07-10 15:35,2025-07-10 15:02,25.0,5.64 ,Unvalidated
RIDE-2432,BIKE-49,maybe,|G,NDB,2026-04-19 15:35,2026-04-19 13:18,129.5,13.85 ,Unvalidated
RIDE-3405,Bike-3463,maybe,North_Market,Central_Station,2026/17/04 15:35,2026/17/04 15:57,29.2,12.99 ,Unvalidated
RIDE-83234,bIKE-1899,vip,South_Gardens,East_Terminal,2026/04/24 15:35,2026/04/24 13:40,-111.2,-17.32 ,Unvalidated
RIDE-35331,BiKe-2479,vip,,River_Park,2025-09-19 15:35,2025-09-19 16:23,40.6,7.58km,Unvalidated
RIDE-49778,BiKe-1021,admin,City_Hall,East_Terminal,2025/22/06 15:35,2025/22/06 17:54,-129.7,-13.32km,Unvalidated
RIDE-11341,BIkE-171,maybe,Tech_District,City_Hall,2026-03-01 15:35,2026-03-01 16:41,66.7,11.73km,Unvalidated
RIDE-53021,BiKe-4210,admin,RIVER_PARK,WEST_END,2026-01-05 15:35,2026-01-05 15:59,-25.8,-4.03km,Unvalidated
RIDE-60378,BIkE-2155,tourist,West_End,Tech_District,2026/03/12 15:35,2026/03/12 15:42,0.9,0.22 ,Unvalidated
RIDE-74108,BIkE-4634,casual,Central_Station,South_Gardens,03/12/2025 15:35,03/12/2025 15:16,12.4,1.42 ,Unvalidated
RIDE-80372,Bike-3171,maybe,2Cez.z}A`?,X}/=,05-04-2026 15:35,05-04-2026 18:43,-182.3,-19.94km,Unvalidated
RIDE-37531,bIKE-1056,maybe,RIVER_PARK,NORTH_MARKET,2025-08-31 15:35,2025-08-31 17:04,-79.3,-12.0km,Unvalidated
RIDE-78153,,maYbe,West_End,South_Gardens,2025/11/26 15:35,2025/11/26 15:34,,1.35 ,Unvalidated
RIDE-55827,BIkE-1586,member,City_Hall,North_Market,2026-05-26 15:35,2026-05-26 15:42,-1.9,-1.9km,Unvalidated
RIDE-5094 9,BIKE-2373,vip, East_T e rm inal,City_Hal l,2026/04/06 15:35,2026/04/06 1 5:16,-14.0,-2.44km,Unvalidated
RIDE-50197,,maybe,North_Market,City_Hall,2026/02/21 15:35,2026/02/21 15:55,16.9,5.18km,Unvalidated
RIDE-41940,bike-1402,casual,West_End,East_Terminal,2025/14/11 15:35,2025/14/11 14:05,93.4,14.95km,Unvalidated
RIDE-34950,BiKe-254,member,>,Vm^Vq,13-12-2025 15:35,13-12-2025 12:29,,-18.36 ,Unvalidated
RIDE-54222,,casual,Tech_District,University,2025-08-17 15:35,2025-08-17 12:18,-191.7,-19.59 ,Unvalidated
RIDE-90400,BIkE-4327,admin,North_Market,Tech_District,28-06-2025 15:35,28-06-2025 14:21,-70.3,-17.77 ,Unvalidated
RIDE-58599,bIKE-2964,casual,WEST_END,CENTRAL_STATION,26/07/2025 15:35,26/07/2025 13:13,,-19.97km,Unvalidated
RIDE-39899,BIkE-3550,maybe,East_Terminal,East_Terminal,2026/29/04 15:35,2026/29/04 15:13,26.3,9.62 ,Unvalidated
RIDE-3297,BIkE-773,robot,North_Market,South_Gardens,2025/08/15 15:35,2025/08/15 18:23,163.4,19.88 ,Unvalidated
RIDE-85401,BiKe-1955,member,West_End,West_End,2026-04-05 15:35,2026-04-05 15:44,15.9,1.97km,Unvalidated
RIDE-58396,bike-1258,member,2{z\X75,S/71,10-11-2025 15:35,10-11-2025 14:50,43.6,17.35km,Unvalidated
RIDE-73608,Bike-473,member,,River_Park,2026/09/03 15:35,2026/09/03 16:18,34.6,7.84km,Unvalidated
RIDE-47887,,robot,CITY_HALL,,2026/19/02 15:35,2026/19/02 14:28,-73.7,-11.9 ,Unvalidated
RIDE-82095,bike-4198,RoBot,,SOUTH_GARDENS,2025-07-25 15:35,2025-07-25 15:54,-13.3,-11.92km,Unvalidated
RIDE-55141,bike-1265,casual,River_Park,Central_Station,02/01/2026 15:35,02/01/2026 16:59,-79.3,-10.13 ,Unvalidated
RIDE-87858,BiKe-633,robot,University,East_Terminal,2026/04/21 15:35,2026/04/21 16:20,36.8,9.58 ,Unvalidated
RIDE-89135,bIKE-3253,casual,South_Gardens,Downtown_Plaza,2026/01/11 15:35,2026/01/11 14:59,34.6,6.83 ,Unvalidated
RIDE-39134,BIKE-2416,MaYbE,L8nxFwmz,:QxhR<V|uH,2026/09/04 15:35,2026/09/04 17:33,112.5,16.85km,Unvalidated
RIDE-51662,BIkE-1968,tourist,East_Terminal,,2026-02-24 15:35,2026-02-24 15:59,22.9,3.21 ,Unvalidated
RIDE-26878,BIkE-1012,roboT,Central_Station,West_End,2025-07-15 15:35,2025-07-15 14:37,66.6,10.08 ,Unvalidated
RIDE-26233,Bike-3255,vip,North_Market,Downtown_Plaza,2025-06-23 15:35,2025-06-23 16:31,59.5,9.46km,Unvalidated
RIDE-41534,bike-3288,admin,UNIVERSITY,NORTH_MARKET,28-08-2025 15:35,28-08-2025 15:32,7.5,3.38km,Unvalidated
RIDE-38275,BIKE-H2,tourist,East_Terminal,Tech_District,09/07/2025 15:35,09/07/2025 16:11,,-7.77 ,Unvalidated
RIDE-41814,BIKE-O8,casual,RIVER_PARK,WEST_END,2025-06-11 15:35,2025-06-11 15:24,-3.8,-3.12 ,Unvalidated
RIDE-65319,Bike-1216,admin,South_Gardens,Downtown_Plaza,02-10-2025 15:35,02-10-2025 14:42,-49.5,-19.97 ,Unvalidated
RIDE-26269,BiKe-4056,member,North_Market,Tech_District,23/07/2025 15:35,23/07/2025 16:42,69.2,10.35km,Unvalidated
RIDE-51997,BIkE-G6,tourist,Central_Station,South_Gardens,03-03-2026 15:35,03-03-2026 14:57,-47.1,-13.72 ,Unvalidated
RIDE-24028,BIkE-1749,tourist,Downtown_Plaza,,20-02-2026 15:35,20-02-2026 15:22,,-3.72km,Unvalidated
RIDE-75058,Bike-56,admin,,ujq9k:,2026-05-13 15:35,2026-05-13 15:48,-20.8,-6.16km,Unvalidated
